"","customer_no","payment_history_avg_dpd_0_29_bucket","total_diff_lastpaymt_opened_dt","min_months_last_30_plus","utilisation_trend","ratio_currbalance_creditlimit","mean_diff_lastpaymt_opened_dt","payment_history_mean_length"
"7438","7438","1","481","1","5.2","1.30879012345679","160.333333333333","13.5"
"7439","7439","0.75","3936","4","3.04199706314244","0.24084140969163","492","49.875"
"7440","7440","0.833333333333333","4286","7","2.45420560747664","3.36435514018692","714.333333333333","53.5"
"7441","7441","0.407407407407407","24513","4","6.48069498069498","0.248123552123552","907.888888888889","58.2222222222222"
"7442","7442","0.75","6747","1","1.88888888888889","0.863338888888889","843.375","71.25"
"7443","7443","0.363636363636364","13471","4","2.62963768115942","1.08367701863354","1347.1","79.0909090909091"
"7444","7444","0.466666666666667","13571","3","5.1171875","3.6674765625","1043.92307692308","78.4"
"7445","7445","0.235294117647059","30692","1","23.876404494382","3.41880898876405","1918.25","57"
"7446","7446","0.666666666666667","5017","3","9.9","24.6937","557.444444444444","56.6666666666667"
"7447","7447","1","149","6","","","149","18"
"7448","7448","1","650","1","2.4","0.139244186046512","325","34.5"
"7449","7449","0.857142857142857","4681","0","2.34102564102564","4.58864835164835","780.166666666667","66"
"7450","7450","0.571428571428571","7353","6","2.93611111111111","0.331601851851852","1050.42857142857","66.4285714285714"
"7451","7451","0.571428571428571","24147","1","2.60741626794258","0.519529505582137","1724.78571428571","59.5714285714286"
"7452","7452","1","1645","3","2.875","-0.00184641638225256","329","42.6"
"7453","7453","0.888888888888889","4656","2","3.40423728813559","1.23565254237288","517.333333333333","44.3333333333333"
"7454","7454","0.75","6263","6","3.02249870399171","0.584805598755832","782.875","61.875"
"7455","7455","1","465","3","2","0.07089","232.5","27"
"7456","7456","0.875","8900","1","2.39320987654321","0.0431550925925926","1112.5","59.25"
"7457","7457","0.4","4456","7","1.9972972972973","0.492745945945946","891.2","72"
"7458","7458","1","934","2","","","934","51"
"7459","7459","0.727272727272727","8086","3","6.33095238095238","1.76583982683983","735.090909090909","64.6363636363636"
"7460","7460","0.833333333333333","7155","1","3.3625","1.61619444444444","1192.5","43.5"
"7461","7461","0.6","3067","19","3.38424437299035","2.42030546623794","766.75","70.2"
"7462","7462","0.285714285714286","36394","15","16.1000933333333","3.52848","1299.78571428571","56.5714285714286"
"7463","7463","0.285714285714286","5188","2","2.15975609756098","0.00694512195121951","741.142857142857","78.8571428571429"
"7464","7464","0.5","2557","5","4.4","2.46663636363636","639.25","53.25"
"7465","7465","","147","","","","147","3"
"7466","7466","0.444444444444444","4991","4","9","0.28774","554.555555555556","51.6666666666667"
"7467","7467","0.8","16709","4","6.0972850678733","1.48928959276018","1113.93333333333","63.2"
"7468","7468","0.4","2855","1","5.5","-0.00991428571428571","571","28.2"
"7469","7469","0.75","1776","1","4.4","0.563494949494949","444","37.5"
"7470","7470","0.454545454545455","9647","1","2.50342893562779","4.84463671128107","964.7","78.5454545454545"
"7471","7471","1","215","8","1","0.0526763636363636","215","24"
"7472","7472","0.333333333333333","213","3","","","106.5","28"
"7473","7473","1","885","3","4.8","5.36703488372093","221.25","25.5"
"7474","7474","0.666666666666667","10298","4","2.38132075471698","0.296169811320755","3432.66666666667","76"
"7475","7475","0.25","9404","1","8","1.5249","1175.5","74.25"
"7476","7476","0.666666666666667","1333","7","1.92857142857143","0.317514285714286","444.333333333333","48"
"7477","7477","0.75","5244","1","4.6015037593985","2.57902255639098","749.142857142857","67.875"
"7478","7478","1","604","3","2.4","0.388446428571429","302","31.5"
"7479","7479","0.857142857142857","1600","4","7.7","4.27678947368421","266.666666666667","26.5714285714286"
"7480","7480","0.666666666666667","5216","0","12","23.9757105263158","474.181818181818","41"
"7481","7481","1","2237","1","2.83992805755396","2.12757553956835","447.4","36.6"
"7482","7482","1","1883","2","4.53333333333333","0.13496","470.75","45"
"7483","7483","0.666666666666667","1392","15","1.89326923076923","0.0307435897435897","464","63"
"7484","7484","0.571428571428571","3740","2","9.1","15.5715569620253","534.285714285714","46.2857142857143"
"7485","7485","1","524","3","3.3","1.97803448275862","174.666666666667","21"
"7486","7486","1","989","2","","","197.8","23.4"
"7487","7487","0.5","10537","1","9.6","3.21952845528455","1317.125","30"
"7488","7488","0.409090909090909","9535","1","24.2","4.2627","476.75","26.1818181818182"
"7489","7489","0.8","2836","6","2.95258620689655","1.4691724137931","567.2","55.2"
"7490","7490","0.4","15756","1","2.52062211981567","0.018573732718894","1050.4","55.6"
"7491","7491","0.428571428571429","8079","0","5.11162790697674","6.78551162790698","1346.5","66.8571428571429"
"7492","7492","","252","9","2.2","27.9635882352941","252","28.5"
"7493","7493","1","4672","8","3.2824427480916","3.17456488549618","934.4","61.2"
"7494","7494","0.916666666666667","2807","2","5.36626506024096","2.60167469879518","233.916666666667","28.5"
"7495","7495","1","140","8","","","140","24"
"7496","7496","1","1078","1","3.6","0.223274193548387","539","38"
"7497","7497","","2959","4","3.6","0.510094736842105","986.333333333333","88"
"7498","7498","0.4","7494","2","","","2498","51"
"7499","7499","0.529411764705882","7138","3","3.24230423850575","0.477189655172414","509.857142857143","57.5294117647059"
"7500","7500","0.666666666666667","3018","8","1.17586206896552","1.01430344827586","503","52"
"7501","7501","0.75","857","1","","","214.25","20.25"
"7502","7502","0.8","2393","1","6.5","1.46703225806452","478.6","44.4"
"7503","7503","0.6","3061","14","","","612.2","77.4"
"7504","7504","0.5","11664","2","3.69800121138704","5.11572834645669","833.142857142857","69.2142857142857"
"7505","7505","0.428571428571429","5348","1","","","411.384615384615","32.5714285714286"
"7506","7506","0.666666666666667","885","7","3.3","0.320386363636364","295","23"
"7507","7507","1","1620","11","","","405","45"
"7508","7508","0.666666666666667","865","8","","","288.333333333333","31"
"7509","7509","0.833333333333333","2309","1","6.6","2.32128","461.8","43.5"
"7510","7510","0.363636363636364","14042","2","","","702.1","46.3636363636364"
"7511","7511","1","180","1","2.4","0.190779411764706","180","12"
"7512","7512","1","1553","11","3.9","0.289657657657658","517.666666666667","53"
"7513","7513","0.5","5250","10","1.63497267759563","0.255659836065574","1312.5","75.75"
"7514","7514","1","1608","9","2.6","0.354270491803279","804","67.5"
"7515","7515","0.636363636363636","6593","2","6.6","14.3666","659.3","58.3636363636364"
"7516","7516","1","2156","3","3.06818181818182","10.8497345454545","431.2","46.2"
"7517","7517","0.692307692307692","3023","0","7.56666666666667","1.65755128205128","232.538461538462","23.0769230769231"
"7518","7518","0.818181818181818","6711","1","5.96315789473684","0.0882923976608187","610.090909090909","30.5454545454545"
"7519","7519","1","366","1","3.9","0.26089","183","15"
"7520","7520","1","975","14","","","487.5","51"
"7521","7521","1","757","6","","","252.333333333333","30"
"7522","7522","0.333333333333333","2109","4","3.3","17.18","703","64"
"7523","7523","0.6875","5168","3","4.70697674418605","0.999213953488372","323","33"
"7524","7524","1","3386","7","6","1.18606285714286","677.2","63.6"
"7525","7525","0.333333333333333","31956","1","11.2867847411444","11.2494795640327","1597.8","71.2857142857143"
"7526","7526","1","3192","2","1","0.0184444444444444","3192","6"
"7527","7527","1","4570","3","2.90598404255319","1.83735815602837","380.833333333333","38.7692307692308"
"7528","7528","0.166666666666667","8020","0","6","1.51536170212766","1336.66666666667","78"
"7529","7529","0.153846153846154","8090","0","13","173.212666666667","735.454545454545","75.4615384615385"
"7530","7530","1","1409","2","2.28271954674221","0.572878186968839","352.25","36"
"7531","7531","0.6","1385","3","3.10240963855422","4.77575903614458","277","35.4"
"7532","7532","0.5","5502","8","8.8","157.9539","687.75","71.625"
"7533","7533","","8595","0","","","955","54.75"
"7534","7534","0.75","2961","3","4.4","0.138125","740.25","46.5"
"7535","7535","0.2","493","1","","","164.333333333333","11.4"
"7536","7536","0.666666666666667","600","5","3.3","5.1644358974359","200","23"
"7537","7537","1","697","5","3.6","0.988246575342466","232.333333333333","27"
"7538","7538","1","480","4","3.9","2.41352564102564","160","19"
"7539","7539","0.75","1767","1","4.8","2.71666956521739","441.75","46.5"
"7540","7540","0.875","5526","8","2.3559748427673","0.641566037735849","690.75","66.75"
"7541","7541","1","1942","2","2.00063856960409","0.633302681992337","485.5","40.8"
"7542","7542","0.25","1864","14","2.27964601769912","1.48236283185841","466","40.5"
"7543","7543","0.714285714285714","19084","1","4.65577889447236","8.91101579325197","1363.14285714286","71.1428571428571"
"7544","7544","1","528","3","2.2","1.08680952380952","264","28.5"
"7545","7545","1","2781","6","3.9","0.908357142857143","927","38"
"7546","7546","1","977","2","1.72121212121212","0.427585858585859","325.666666666667","28.5"
"7547","7547","0.5","14050","8","7.85594639865997","5.03847906197655","1003.57142857143","56.3571428571429"
"7548","7548","1","205","8","","","205","24"
"7549","7549","1","956","9","2.6","0.905537634408602","478","52.5"
"7550","7550","1","1395","6","","","279","31.8"
"7551","7551","1","324","2","2.6","0.390990566037736","162","19.5"
"7552","7552","0.642857142857143","9365","1","3.68349514563107","0.474194174757282","720.384615384615","40.0714285714286"
"7553","7553","0.5","523","7","2.6","0.518394230769231","261.5","30"
"7554","7554","0.857142857142857","5809","8","3.85","0.920673469387755","829.857142857143","78.8571428571429"
"7555","7555","0.333333333333333","7857","1","2.62454545454545","2.6304","1122.42857142857","78"
"7556","7556","1","393","3","2.6","0.921083333333333","196.5","19.5"
"7557","7557","1","1030","3","3.3","1.53297435897436","171.666666666667","20"
"7558","7558","1","810","3","","","405","43.5"
"7559","7559","0.5","2568","9","","","642","68.25"
"7560","7560","1","2474","20","3.6","0.151165137614679","824.666666666667","83"
"7561","7561","1","2810","1","2.70493827160494","1.679","401.428571428571","33.8571428571429"
"7562","7562","0.333333333333333","1676","6","3.9","0.770566666666667","558.666666666667","59"
"7563","7563","1","1518","3","","","506","56"
"7564","7564","1","2014","1","4.34725609756098","3.5060487804878","335.666666666667","18.4285714285714"
"7565","7565","0.714285714285714","4172","2","1.925","0.251666666666667","695.333333333333","72.8571428571429"
"7566","7566","0.75","3276","4","4.8","1.51553271028037","819","71.25"
"7567","7567","0.428571428571429","3156","2","","","450.857142857143","55.7142857142857"
"7568","7568","0.666666666666667","1452","6","3.3","0.769457142857143","484","50"
"7569","7569","0.666666666666667","1340","12","1.90253164556962","0.15003164556962","446.666666666667","47"
"7570","7570","0.2","15890","6","4.39393939393939","0.0199337121212121","1589","82.5"
"7571","7571","0.333333333333333","7369","3","12.6","27.1750784313725","818.777777777778","49.3333333333333"
"7572","7572","0.833333333333333","2756","2","3.81652173913043","0.51204347826087","551.2","57.5"
"7573","7573","0.444444444444444","10168","0","5.832","0.349616","1129.77777777778","55.6666666666667"
"7574","7574","0.777777777777778","2840","1","5.88795180722891","5.74606024096386","284","17"
"7575","7575","1","168","1","1.50909090909091","0.116818181818182","168","12"
"7576","7576","1","4290","13","3.3","0.316784615384615","1430","54"
"7577","7577","0.5","443","4","4.8","8.9965873015873","147.666666666667","22.5"
"7578","7578","0.307692307692308","20594","1","2.94549026345934","0.297883161512027","1584.15384615385","84.6923076923077"
"7579","7579","0.5","1441","1","2.27096774193548","1.01129032258065","480.333333333333","42"
"7580","7580","0.75","8917","1","2.24398340248963","0.50345643153527","1114.625","72.75"
"7581","7581","0.75","382","1","2.5","3.784025","191","12"
"7582","7582","0.4","3141","0","","","628.2","51"
"7583","7583","0.25","5842","1","3.78294573643411","10.1074360465116","834.571428571429","66"
"7584","7584","0.375","2747","5","8.8","0.561085714285714","343.375","27"
"7585","7585","0.428571428571429","4786","10","8.4","1.59153333333333","683.714285714286","45.8571428571429"
"7586","7586","0.666666666666667","744","5","3.9","0.01875","248","26"
"7587","7587","0.666666666666667","785","0","6","13.5440952380952","261.666666666667","45"
"7588","7588","0.444444444444444","7460","2","7.01217391304348","3.2276","828.888888888889","58"
"7589","7589","0.454545454545455","18246","1","6.35544554455446","17.1006480648065","912.3","60.8181818181818"
"7590","7590","0.666666666666667","2903","1","6.6","2.82813461538462","483.833333333333","34"
"7591","7591","","4191","6","","","2095.5","74"
"7592","7592","1","1230","3","","","410","25"
"7593","7593","0.333333333333333","11311","3","","","1256.77777777778","73"
"7594","7594","","251","","","","251","31"
"7595","7595","0.625","7093","10","8","7.132","886.625","74.625"
"7596","7596","0.714285714285714","1902","1","7.7","3.43347619047619","380.4","30.4285714285714"
"7597","7597","0.6","740","2","2.83474576271186","0.985262711864407","148","21"
"7598","7598","0.833333333333333","3373","1","7.09090909090909","6.55576363636364","562.166666666667","55"
"7599","7599","0.714285714285714","5334","2","","","381","30"
"7600","7600","1","147","6","","","147","18"
"7601","7601","0.75","11237","4","1.77229757501028","0.192653514180025","1404.625","61.875"
"7602","7602","0.375","9520","0","8","2.42963043478261","1360","62.25"
"7603","7603","0.857142857142857","3383","4","","","483.285714285714","51.4285714285714"
"7604","7604","0.444444444444444","4875","2","4.91538461538462","0.235119230769231","609.375","55.3333333333333"
"7605","7605","0.625","2811","2","4.55238095238095","2.69297142857143","351.375","46.5"
"7606","7606","0.8","995","1","2.06666666666667","0.007624","199","16.8"
"7607","7607","0.444444444444444","13900","4","6.35960264900662","4.61997350993378","1544.44444444444","77"
"7608","7608","1","1729","15","2.4","0.494092592592593","864.5","76.5"
"7609","7609","0.857142857142857","3358","9","2.00491923641703","0.0834449339207048","479.714285714286","52.2857142857143"
"7610","7610","0.3","10945","1","4.49280193236715","11.914154589372","1216.11111111111","61.2"
"7611","7611","0.75","1111","1","2.37987421383648","0.0486037735849057","370.333333333333","27"
"7612","7612","0.181818181818182","10627","0","20.8620689655172","117.570724137931","531.35","27.5454545454545"
"7613","7613","1","2543","1","2.64210526315789","1.3720350877193","635.75","51"
"7614","7614","0.5","4424","6","2.02654028436019","0.215175355450237","553","58.125"
"7615","7615","1","700","6","1.87317073170732","0.174138211382114","233.333333333333","52"
"7616","7616","0.636363636363636","10072","10","2.41609195402299","0.0665830721003135","1007.2","84.8181818181818"
"7617","7617","0.4","5418","0","5.5","2.578375","1083.6","63.6"
"7618","7618","1","871","6","1.9953488372093","0.525116279069767","290.333333333333","32"
"7619","7619","0.533333333333333","5007","6","5.46610169491525","1.75290395480226","333.8","34"
"7620","7620","0.615384615384615","8392","1","2.89453125","1.62980133928571","699.333333333333","65.0769230769231"
"7621","7621","1","604","7","2.6","1.11781052631579","302","30"
"7622","7622","0.666666666666667","3901","9","6.6","6.91405769230769","650.166666666667","66"
"7623","7623","0.5","2267","11","1.25","0.181925","1133.5","70.5"
"7624","7624","0.5","2319","8","3.94825174825175","1.06763636363636","463.8","40.5"
"7625","7625","0.5","5745","15","","","1436.25","92.25"
"7626","7626","0.666666666666667","1321","5","3.9","1.9941","440.333333333333","47"
"7627","7627","0.75","1743","3","5.6","0.436582417582418","435.75","48"
"7628","7628","0.75","5524","1","2.25255474452555","0.0166897810218978","1381","46.5"
"7629","7629","1","305","11","","","305","33"
"7630","7630","0.25","3424","1","8.0004","89.5313","428","43.5"
"7631","7631","0.615384615384615","10800","5","7.21271929824561","2.37766228070175","830.769230769231","63.4615384615385"
"7632","7632","1","660","22","","","660","66"
"7633","7633","0.8","1474","3","","","294.8","16.2"
"7634","7634","0.75","2141","8","2.2","0.090240157480315","535.25","56.25"
"7635","7635","0.5","3733","8","2.71414634146341","0.0787219512195122","933.25","80.25"
"7636","7636","0.333333333333333","5249","13","7.8","0.5775","874.833333333333","61.5"
"7637","7637","0.8","2809","3","","","561.8","50.4"
"7638","7638","1","249","9","","","249","27"
"7639","7639","0.529411764705882","10738","1","6.33613569321534","26.9021327433628","715.866666666667","57.8823529411765"
"7640","7640","0.555555555555556","13461","3","2.26235294117647","41.0714196078431","1495.66666666667","74"
"7641","7641","0.5","1741","1","","","580.333333333333","30"
"7642","7642","0.666666666666667","961","6","2.067","0.11044","320.333333333333","31"
"7643","7643","0.5","15366","1","3.58996383363472","16.2215497287523","853.666666666667","78.5"
"7644","7644","1","732","10","2.6","1.42288349514563","366","39"
"7645","7645","1","166","6","","","166","18"
"7646","7646","0.666666666666667","5809","1","3.4995","10.60599","726.125","59"
"7647","7647","1","158","3","","","79","13.5"
"7648","7648","0.4","2183","1","","","436.6","18.6"
"7649","7649","0.444444444444444","15265","1","3.41984924623116","0.143753768844221","1696.11111111111","73"
"7650","7650","1","923","8","","","461.5","49.5"
"7651","7651","0.5","2825","7","7.2","4.72904838709677","470.833333333333","44.5"
"7652","7652","1","764","6","","","254.666666666667","28"
"7653","7653","0.545454545454545","7820","4","4.55103391232424","1.57213895781638","868.888888888889","71.4545454545455"
"7654","7654","1","1805","4","3.49074074074074","0.695438271604938","361","39"
"7655","7655","1","418","14","","","418","42"
"7656","7656","1","3573","13","1.84298642533937","0.415361990950226","595.5","65.5"
"7657","7657","0.666666666666667","4205","1","1.29496183206107","0.640824427480916","1401.66666666667","70"
"7658","7658","1","350","2","","","350","21"
"7659","7659","1","585","4","2.4","1.62360526315789","292.5","31.5"
"7660","7660","1","1359","1","5.5","4.75113333333333","271.8","25.8"
"7661","7661","0.25","3205","3","8.8","20.6995625","801.25","36.375"
"7662","7662","0.333333333333333","8321","3","15.6","1.04030666666667","693.416666666667","59.25"
"7663","7663","0.75","739","5","4","12.70195","184.75","21.75"
"7664","7664","0.75","2350","4","3.05263157894737","0.178824561403509","1175","74.25"
"7665","7665","1","253","4","","","126.5","16.5"
"7666","7666","1","1213","1","3.23529411764706","2.25208496732026","303.25","20.4"
"7667","7667","1","506","12","","","253","66"
"7668","7668","0.625","3838","3","","","479.75","48.375"
"7669","7669","0.5","2447","2","","","407.833333333333","33"
"7670","7670","0.7","2931","9","3.95733333333333","0.846088","325.666666666667","34.2"
"7671","7671","1","257","9","","","257","27"
"7672","7672","0.375","3478","0","8","32.1069523809524","434.75","55.5"
"7673","7673","0.857142857142857","6087","1","2.16666666666667","0.184333333333333","869.571428571429","55.7142857142857"
"7674","7674","0.307692307692308","9100","1","2.27580845771144","0.0248768656716418","700","59.3076923076923"
"7675","7675","0.75","1312","1","2.72405063291139","11.375582278481","437.333333333333","33.75"
"7676","7676","0.666666666666667","1539","4","3.6","4.63544537815126","513","53"
"7677","7677","0.75","1112","2","2.49230769230769","0.630038461538462","278","33"
"7678","7678","0.5","2369","13","3.05365853658537","0.058869918699187","592.25","57.75"
"7679","7679","0.555555555555556","5135","2","11.7","0.168290322580645","641.875","52"
"7680","7680","1","223","1","1.15106382978723","0.622340425531915","223","13.5"
"7681","7681","0.6","11507","1","9.64296428571429","26.7176571428571","885.153846153846","46.2"
"7682","7682","0.444444444444444","9375","4","4.9000625","0.639777777777778","1041.66666666667","59.3333333333333"
"7683","7683","0.611111111111111","35175","1","3.16827488986784","2.34292804698972","1954.16666666667","80"
"7684","7684","","1216","7","","","608","40"
"7685","7685","0.708333333333333","22203","1","5.01005586592179","7.41758100558659","965.347826086957","52.75"
"7686","7686","0.666666666666667","1790","5","3.9","1.9361308411215","596.666666666667","63"
"7687","7687","0.818181818181818","7979","1","6.32808988764045","2.88089513108614","797.9","56.7272727272727"
"7688","7688","0.5","4320","6","3.2803738317757","6.37772897196262","720","65.5"
"7689","7689","0.5","424","10","","","212","69"
"7690","7690","0.375","7392","0","8.8","58.2039","924","61.875"
"7691","7691","1","1953","8","2.37956204379562","1.20492700729927","488.25","49.5"
"7692","7692","0.6","2144","1","","","428.8","37.8"
"7693","7693","0.36","23714","0","20.4411764705882","27.2606","948.56","57.48"
"7694","7694","0.666666666666667","564","7","","","188","23"
"7695","7695","0.384615384615385","12563","4","20.7596899224806","8.43124031007752","966.384615384615","56.5384615384615"
"7696","7696","0.8","1764","5","","","352.8","38.4"
"7697","7697","1","307","2","2.6","0.0307289719626168","153.5","18"
"7698","7698","0.2","7699","2","3.18362831858407","0.253318584070796","1539.8","108"
"7699","7699","1","3514","6","10.4","4.61628712871287","439.25","46.125"
"7700","7700","1","2259","18","3.6","0.12294","753","62"
"7701","7701","","6584","6","","","2194.66666666667","57"
"7702","7702","0.8","4728","1","3.96584896584897","0.0778975468975469","591","36"
"7703","7703","0.666666666666667","779","6","","","259.666666666667","29"
"7704","7704","0.1","8928","3","13","67.92264","892.8","73.5"
"7705","7705","1","2811","1","3.81558441558442","2.10535930735931","351.375","23"
"7706","7706","1","285","10","1","0.366293333333333","285","30"
"7707","7707","0.357142857142857","8758","2","8.76548672566372","0.807628318584071","625.571428571429","66.2142857142857"
"7708","7708","0.5","1459","1","4","31.7073170731707","364.75","61.5"
"7709","7709","1","2133","16","3.9","0.239421875","711","71"
"7710","7710","0.769230769230769","9629","3","2.40091234929945","0.130363636363636","802.416666666667","69.4615384615385"
"7711","7711","0.75","3041","1","2.35017543859649","0.0325578947368421","1013.66666666667","51"
"7712","7712","1","354","4","2.6","0.25354347826087","177","21"
"7713","7713","1","2591","11","3","0.00444444444444444","863.666666666667","72"
"7714","7714","0.666666666666667","1336","10","3.9","0.58394495412844","445.333333333333","45"
"7715","7715","0.666666666666667","640","4","3.9","1.3365625","213.333333333333","25"
"7716","7716","0.666666666666667","2259","16","1.88382352941176","0.316713235294118","753","78"
"7717","7717","1","1786","1","1.47262773722628","0.0775948905109489","357.2","31.8"
"7718","7718","1","271","11","","","271","33"
"7719","7719","0.666666666666667","1670","14","2.01696428571429","0.293625","556.666666666667","80"
"7720","7720","0.714285714285714","4326","1","7.7","7.66896666666667","332.769230769231","26.3571428571429"
"7721","7721","0.5","1441","18","2.4","-0.00024","720.5","73.5"
"7722","7722","1","832","5","","","277.333333333333","31"
"7723","7723","0.5","2253","22","2.6","0.61651376146789","1126.5","87"
"7724","7724","0.333333333333333","481","7","","","160.333333333333","11"
"7725","7725","0.538461538461538","5606","5","4.8983660130719","1.60990196078431","431.230769230769","36.2307692307692"
"7726","7726","0.8","1569","8","3.22222222222222","2.74288888888889","313.8","36"
"7727","7727","0.6","5366","1","","","536.6","56.7"
"7728","7728","0.666666666666667","683","0","1.64615384615385","0.347076923076923","341.5","47"
"7729","7729","0.8","4393","17","1.54050925925926","0.3086","878.6","85.2"
"7730","7730","0.285714285714286","1776","2","8.4","19.4702176870748","296","28.7142857142857"
"7731","7731","1","3065","6","5.5","16.9521707317073","613","61.2"
"7732","7732","1","614","1","2.4","0.0433066666666667","614","33"
"7733","7733","0.818181818181818","5573","2","13","10.4199454545455","506.636363636364","41.4545454545455"
"7734","7734","0.5","237","9","2.4","5.028375","237","61.5"
"7735","7735","0.342105263157895","29211","0","8.01182266009852","5.67383743842365","789.486486486486","68.6842105263158"
"7736","7736","1","194","1","2.4","0.9002","194","13.5"
"7737","7737","0.5","7649","4","2.41031518624642","0.245065902578797","956.125","67.5"
"7738","7738","0.5","1105","36","","0","1105","108"
"7739","7739","0.857142857142857","4462","4","9.1","17.4450396825397","637.428571428571","66"
"7740","7740","0.75","902","6","8","14.4914285714286","225.5","27"
"7741","7741","0.833333333333333","1198","1","7.8","104.722169014085","239.6","16.5"
"7742","7742","0.25","3622","25","4.48285322359396","1.33828257887517","905.5","48.75"
"7743","7743","0.857142857142857","8091","1","7.9746835443038","60.6776455696203","674.25","36.6428571428571"
"7744","7744","0.6","10498","8","2.72702104097453","0.197596899224806","1049.8","64.8"
"7745","7745","0.333333333333333","3008","12","6","7.42996666666667","601.6","47"
"7746","7746","0.666666666666667","8592","1","6","10.0045","716","61.75"
"7747","7747","0.388888888888889","9522","1","10.6317757009346","2.51648598130841","529","44.8333333333333"
"7748","7748","0.75","1584","11","4.8","2.358","396","45.75"
"7749","7749","1","1984","4","2.74501510574018","2.6483746223565","283.428571428571","32.1428571428571"
"7750","7750","0.625","2026","1","6.31578947368421","2.79017894736842","253.25","24"
"7751","7751","1","697","4","3.3","0.671","232.333333333333","26"
"7752","7752","","1583","19","","","527.666666666667","58"
"7753","7753","0.375","8737","0","6.21686746987952","0.0414578313253012","1092.125","63.375"
"7754","7754","0.272727272727273","49962","5","5.35800344234079","0.32250430292599","2379.14285714286","100.909090909091"
"7755","7755","0.25","2723","5","2.4","14.4978397790055","680.75","61.5"
"7756","7756","0.4","1446","6","6","2.20978787878788","289.2","17.4"
"7757","7757","0.75","535","1","5.2","0.0225131578947368","133.75","18.75"
"7758","7758","0.333333333333333","6567","6","4.08367346938775","1.06131972789116","1313.4","61.5"
"7759","7759","0.388888888888889","23896","0","6.05681081081081","14.3722342342342","1405.64705882353","59.8333333333333"
"7760","7760","0.5","2089","33","2.2","2.61312","1044.5","103.5"
"7761","7761","0.5","3502","8","3.49893048128342","0.327994652406417","583.666666666667","60.5"
"7762","7762","0.6","2562","4","5.5","33.7734642857143","640.5","29.4"
"7763","7763","0.571428571428571","3632","3","9.1","0.196121739130435","518.857142857143","35.5714285714286"
"7764","7764","0.4","2576","0","6.5","0.861","644","45"
"7765","7765","1","411","14","1","0.0476785714285714","411","42"
"7766","7766","0.5","999","5","5.2","4.43421782178218","249.75","27.75"
"7767","7767","0.666666666666667","3208","19","","","1069.33333333333","91"
"7768","7768","0.666666666666667","1414","4","1.685","0.240933333333333","471.333333333333","49"
"7769","7769","0.727272727272727","20562","1","3.17296774193548","0.165361290322581","1869.27272727273","60.2727272727273"
"7770","7770","0.523809523809524","35139","0","2.88249372262774","0.463567883211679","1673.28571428571","80.1428571428571"
"7771","7771","0.8","6313","1","3.72721598002497","1.86466292134831","701.444444444444","54.9"
"7772","7772","1","1042","1","5.5","7.52127272727273","260.5","16.2"
"7773","7773","","3344","5","9.2","14.4616617647059","557.333333333333","50.25"
"7774","7774","0.666666666666667","2019","2","1.95425531914894","0.150744680851064","673","88"
"7775","7775","1","1438","3","2.6","0.707728155339806","719","58.5"
"7776","7776","1","786","5","3.9","0.825567567567568","262","30"
"7777","7777","0.5","948","29","2.8","3.09375675675676","474","49.5"
"7778","7778","1","820","13","2.6","3.04834234234234","410","43.5"
"7779","7779","0.857142857142857","6774","1","5.38449074074074","1.40223611111111","564.5","59.1428571428571"
"7780","7780","1","1881","9","3.3","1.43107142857143","627","67"
"7781","7781","0.153846153846154","6564","10","14.3","31.3450147058824","656.4","46.8461538461538"
"7782","7782","1","1924","4","","","641.333333333333","61"
"7783","7783","1","2607","9","8.4","14.8572142857143","434.5","44.5714285714286"
"7784","7784","0.333333333333333","7046","8","3.74571428571429","1.32498285714286","1174.33333333333","52"
"7785","7785","1","1650","3","3.9","0.1851","550","44"
"7786","7786","0.2","5654","0","2.86764705882353","16.4753235294118","706.75","87.9"
"7787","7787","1","205","1","1.21651376146789","0.183816513761468","205","13.5"
"7788","7788","1","575","20","1","0.02818","575","60"
"7789","7789","0.333333333333333","5190","19","6.6","0.521578313253012","865","72"
"7790","7790","1","962","10","4.5","0.6691","320.666666666667","33"
"7791","7791","0.5","6299","3","5.2","0.49605223880597","1574.75","61.5"
"7792","7792","0.75","16510","4","3.00884955752212","0.797013274336283","2063.75","84"
"7793","7793","0.6","2620","1","3.10839160839161","0.457181818181818","655","48"
"7794","7794","0.176470588235294","17340","1","","","1020","43.0588235294118"
"7795","7795","1","1766","36","","","1766","108"
"7796","7796","0.666666666666667","2851","1","6","5.93344","570.2","57.5"
"7797","7797","1","1087","1","3.6","0.301435897435897","543.5","39"
"7798","7798","0.444444444444444","14224","1","3.14424379232506","0.13413769751693","1580.44444444444","59"
"7799","7799","0.478260869565217","25003","0","15.2611764705882","17.1275882352941","1136.5","51.2608695652174"
"7800","7800","0.4","3789","0","","","757.8","41.4"
"7801","7801","0.5","555","1","2.2","-0.0108666666666667","277.5","55.5"
"7802","7802","1","1451","36","","","1451","108"
"7803","7803","0.636363636363636","6182","3","12.1","18.35475","618.2","50.4545454545455"
"7804","7804","1","575","7","2.6","0.676523255813953","287.5","31.5"
"7805","7805","0.857142857142857","5815","10","4.03908045977012","6.45385057471264","830.714285714286","65.5714285714286"
"7806","7806","0.333333333333333","3729","9","7.8","6.09988709677419","621.5","73.5"
"7807","7807","0.545454545454545","11431","3","12.1","0.860453333333333","1039.18181818182","51"
"7808","7808","1","4356","1","","","1452","41"
